 7.72115938e-04  1.28262819e-01  7.72115938e-04  3.66374529e-02  7.72115938e-04  2.39012222e-01 
 7.82115938e-04  1.17585836e-01  7.82115938e-04  3.36931002e-02  7.82115938e-04  2.41049065e-01 
 7.92115938e-04  1.05173418e-01  7.92115938e-04  3.02503656e-02  7.92115938e-04  2.43186236e-01 
 8.02115938e-04  9.19839764e-02  8.02115938e-04  2.65796908e-02  8.02115938e-04  2.45435144e-01 
 8.12115938e-04  7.90250353e-02  8.12115938e-04  2.29660329e-02  8.12115938e-04  2.47798474e-01 
 8.22115938e-04  6.72877555e-02  8.22115938e-04  1.96903469e-02  8.22115938e-04  2.50270022e-01 
 8.32115938e-04  5.76828801e-02  8.32115938e-04  1.70114267e-02  8.32115938e-04  2.52835104e-01 
 8.42115938e-04  5.09821820e-02  8.42115938e-04  1.51492663e-02  8.42115938e-04  2.55471518e-01 
 8.52115938e-04  4.77690714e-02  8.52115938e-04  1.42709786e-02  8.52115938e-04  2.58150979e-01 
 8.62115938e-04  4.84013798e-02  8.62115938e-04  1.44801339e-02  8.62115938e-04  2.60840950e-01 
 8.72115938e-04  5.29885581e-02  8.72115938e-04  1.58101570e-02  8.72115938e-04  2.63506744e-01 
 8.82115938e-04  6.13846418e-02  8.82115938e-04  1.82221790e-02  8.82115938e-04  2.66113758e-01 
 8.92115938e-04  7.31974017e-02  8.92115938e-04  2.16074690e-02  8.92115938e-04  2.68629708e-01 
 9.02115938e-04  8.78131502e-02  9.02115938e-04  2.57943073e-02  9.02115938e-04  2.71026715e-01 
 9.12115938e-04  1.04435739e-01  9.12115938e-04  3.05588948e-02  9.12115938e-04  2.73283114e-01 
 9.22115938e-04  1.22137414e-01  9.22115938e-04  3.56396470e-02  9.22115938e-04  2.75384862e-01 
 9.32115938e-04  1.39918437e-01  9.32115938e-04  4.07540013e-02  9.32115938e-04  2.77326466e-01 
 9.42115938e-04  1.56771738e-01  9.42115938e-04  4.56166906e-02  9.42115938e-04  2.79111351e-01 
 9.52115938e-04  1.71748487e-01  9.52115938e-04  4.99583152e-02  9.52115938e-04  2.80751655e-01 
 9.62115938e-04  1.84020281e-01  9.62115938e-04  5.35429978e-02  9.62115938e-04  2.82267453e-01 
 9.72115938e-04  1.92933772e-01  9.72115938e-04  5.61839358e-02  9.72115938e-04  2.83685459e-01 
 9.82115938e-04  1.98053990e-01  9.82115938e-04  5.77557863e-02  9.82115938e-04  2.85037291e-01 
 9.92115938e-04  1.99193344e-01  9.92115938e-04  5.82030186e-02  9.92115938e-04  2.86357407e-01 
